,price,Address,area,Bedrooms,Bathrooms,Status,neworold,type_of_building,bhk
3831,156.0,"Malad West, Mumbai - Western Suburbs, Maharashtra",624.0,2.0,2.0,Under Construction,New Property,Flat,1
3832,125.0,"Mulund East, Mumbai - Central Line, Maharashtra",580.0,2.0,2.0,Ready to Move,Resale,Flat,1
3833,1000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1380.0,4.0,4.0,Ready to Move,Resale,Flat,3
3834,45.0,other,710.0,3.0,2.0,Ready to Move,Resale,Flat,1
3835,500.0,"Parel, Mumbai - South Mumbai, Maharashtra",1190.0,2.0,2.0,Ready to Move,Resale,Flat,2
3836,230.0,other,1150.0,3.0,3.0,Ready to Move,Resale,Flat,2
3837,380.0,other,1230.0,3.0,3.0,Ready to Move,Resale,Flat,2
3838,160.0,"Chembur, Mumbai - Harbour Line, Maharashtra",745.0,2.0,2.0,Ready to Move,Resale,Flat,1
3839,135.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
3840,150.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",750.0,3.0,2.0,Ready to Move,Resale,Flat,1
3841,200.0,other,1400.0,3.0,3.0,Ready to Move,Resale,Flat,3
3842,150.0,other,507.0,2.0,2.0,Ready to Move,Resale,Flat,1
3843,320.0,other,800.0,3.0,3.0,Ready to Move,Resale,Flat,2
3844,320.0,"Bandra West, Mumbai - Western Suburbs, Maharashtra",1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
3845,60.0,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",1015.0,2.0,2.0,Ready to Move,Resale,Flat,2
3846,260.0,other,1350.0,3.0,3.0,Ready to Move,Resale,Bungalow,3
3847,170.0,other,1250.0,2.0,2.0,Ready to Move,Resale,Flat,2
3848,62.0,other,977.0,2.0,2.0,Under Construction,New Property,Flat,2
3849,260.0,other,713.0,2.0,2.0,Ready to Move,Resale,Flat,1
3850,240.0,other,820.0,2.0,2.0,Ready to Move,Resale,Flat,2
3851,311.0,other,915.0,3.0,2.0,Ready to Move,Resale,Flat,2
3852,230.0,other,1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
3853,95.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",600.0,2.0,2.0,Ready to Move,Resale,Flat,1
3854,72.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",935.0,2.0,2.0,Ready to Move,Resale,Flat,2
3855,80.0,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",1035.0,3.0,2.0,Ready to Move,Resale,Flat,2
3856,235.0,"Mulund West, Mumbai - Central Line, Maharashtra",880.0,3.0,3.0,Ready to Move,Resale,Bungalow,2
3857,41.0,other,830.0,2.0,2.0,Ready to Move,Resale,Flat,2
3858,150.0,other,647.0,2.0,2.0,Ready to Move,Resale,Flat,1
3859,80.0,other,1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
3860,210.0,other,1300.0,2.0,2.0,Ready to Move,Resale,Flat,3
3861,120.0,other,1010.0,2.0,2.0,Ready to Move,Resale,Flat,2
3862,120.0,other,850.0,2.0,3.0,Ready to Move,Resale,Flat,2
3863,125.0,other,800.0,2.0,2.0,Ready to Move,Resale,Flat,2
3864,140.0,other,770.0,2.0,2.0,Ready to Move,Resale,Flat,2
3865,77.0,other,1045.0,2.0,2.0,Ready to Move,Resale,Flat,2
3866,225.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",657.0,2.0,2.0,Under Construction,Resale,Flat,1
3867,87.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1020.0,2.0,3.0,Under Construction,Resale,Flat,2
3868,170.0,other,710.0,2.0,2.0,Ready to Move,Resale,Flat,1
3869,185.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
3870,180.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",900.0,3.0,2.0,Ready to Move,Resale,Flat,2
3871,65.0,other,1065.0,2.0,2.0,Ready to Move,Resale,Flat,2
3872,65.0,other,990.0,2.0,2.0,Ready to Move,New Property,Flat,2
3873,2500.0,other,4500.0,5.0,5.0,Ready to Move,Resale,Flat,9
3874,499.0,other,1040.0,2.0,2.0,Ready to Move,Resale,Flat,2
3875,70.0,other,920.0,2.0,2.0,Ready to Move,Resale,Flat,2
3876,89.5,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",987.0,2.0,2.0,Ready to Move,Resale,Flat,2
3877,252.0,other,1100.0,3.0,3.0,Under Construction,New Property,Flat,2
3878,615.0,other,1800.0,3.0,3.0,Ready to Move,Resale,Flat,4
3879,135.0,"Andheri East, Mumbai, Andheri East, Mumbai - Western Suburbs, Maharashtra",748.0,2.0,2.0,Ready to Move,New Property,Flat,1
3880,160.0,other,550.0,2.0,2.0,Ready to Move,Resale,Flat,1
3881,525.0,other,1200.0,3.0,3.0,Ready to Move,Resale,Flat,2
3882,729.0,other,2467.0,4.0,4.0,Ready to Move,New Property,Flat,5
3883,260.0,"Mulund West, Mumbai - Central Line, Maharashtra",1050.0,3.0,3.0,Under Construction,Resale,Flat,2
3884,180.0,other,902.0,2.0,2.0,Ready to Move,Resale,Flat,2
3885,475.0,"Juhu, Mumbai - Western Suburbs, Maharashtra",1200.0,3.0,3.0,Ready to Move,New Property,Flat,2
3886,175.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",3600.0,3.0,3.0,Ready to Move,Resale,Flat,7
3887,400.0,other,2000.0,4.0,2.0,Ready to Move,Resale,Flat,4
3888,135.0,"Bhandup West, Mumbai - Central Line, Maharashtra",825.0,2.0,2.0,Ready to Move,Resale,Flat,2
3889,225.0,other,1150.0,2.0,3.0,Under Construction,Resale,Flat,2
3890,58.0,other,625.0,2.0,2.0,Ready to Move,Resale,Flat,1
3891,349.0,other,1665.0,3.0,3.0,Ready to Move,Resale,Flat,3
3892,140.0,other,1024.0,2.0,2.0,Ready to Move,Resale,Flat,2
3893,340.0,"Vile Parle East, Mumbai - Western Suburbs, Maharashtra",1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
3894,85.0,other,550.0,2.0,2.0,Ready to Move,Resale,Flat,1
3895,32.5,other,950.0,2.0,2.0,Ready to Move,Resale,Flat,2
3896,176.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",745.0,2.0,2.0,Ready to Move,Resale,Flat,1
3897,110.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",664.0,2.0,2.0,Ready to Move,Resale,Flat,1
3898,120.0,other,1026.0,2.0,2.0,Ready to Move,New Property,Flat,2
3899,125.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
3900,170.0,other,1100.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
3901,150.0,"Kandivali West, Mumbai - North Mumbai, Maharashtra",850.0,2.0,2.0,Ready to Move,Resale,Flat,2
3902,85.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",920.0,2.0,2.0,Ready to Move,Resale,Flat,2
3903,175.0,other,661.0,2.0,2.0,Ready to Move,Resale,Flat,1
3904,250.0,"Andheri East, Mumbai - Western Suburbs, Maharashtra",850.0,3.0,4.0,Ready to Move,Resale,Flat,2
3905,250.0,other,1100.0,2.0,2.0,Under Construction,Resale,Flat,2
3906,320.0,"Kanjurmarg East, Mumbai - Central Line, Maharashtra",1638.0,3.0,4.0,Ready to Move,Resale,Flat,3
3907,150.0,other,1026.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
3908,900.0,"Powai, Mumbai - Central Line, Maharashtra",3000.0,6.0,4.0,Ready to Move,Resale,Flat,6
3909,300.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1300.0,3.0,3.0,Ready to Move,Resale,Bungalow,3
3910,120.0,"Malad West, Mumbai - Western Suburbs, Maharashtra",750.0,2.0,2.0,Ready to Move,Resale,Flat,1
3911,390.0,other,2815.0,4.0,5.0,Ready to Move,Resale,Flat,6
3912,72.0,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",1200.0,3.0,2.0,Ready to Move,New Property,Flat,2
3913,280.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",892.0,3.0,3.0,Ready to Move,Resale,Flat,2
3914,275.0,"Chandivali, Mumbai - Central Line, Maharashtra",1502.0,3.0,2.0,Ready to Move,Resale,Flat,3
3915,30.0,other,650.0,3.0,3.0,Ready to Move,New Property,Flat,1
3916,120.0,other,810.0,2.0,2.0,Ready to Move,Resale,Flat,2
3917,350.0,"Powai, Mumbai - Central Line, Maharashtra",1350.0,2.0,2.0,Under Construction,Resale,Flat,3
3918,300.0,other,1560.0,3.0,3.0,Ready to Move,New Property,Flat,3
3919,85.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",965.0,2.0,2.0,Ready to Move,Resale,Flat,2
3920,83.0,other,920.0,2.0,2.0,Ready to Move,Resale,Flat,2
3921,64.0,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",950.0,2.0,2.0,Ready to Move,Resale,Flat,2
3922,215.0,other,839.0,2.0,2.0,Ready to Move,Resale,Flat,2
3923,270.0,"Chandivali, Mumbai - Central Line, Maharashtra",1650.0,3.0,3.0,Ready to Move,Resale,Flat,3
3924,228.0,other,1050.0,3.0,3.0,Ready to Move,Resale,Flat,2
3925,260.0,other,850.0,2.0,2.0,Ready to Move,Resale,Flat,2
3926,250.0,other,1250.0,2.0,2.0,Ready to Move,Resale,Flat,2
3927,190.0,other,667.0,2.0,2.0,Ready to Move,Resale,Flat,1
3928,155.0,other,675.0,2.0,2.0,Ready to Move,Resale,Flat,1
3929,179.0,"Bhandup West, Mumbai - Central Line, Maharashtra",1000.0,3.0,2.0,Ready to Move,Resale,Flat,2
3930,35.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
3931,150.0,other,800.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
3932,210.0,"Kanjurmarg East, Mumbai - Central Line, Maharashtra",1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
3933,185.0,"Chembur, Mumbai - Harbour Line, Maharashtra",900.0,2.0,2.0,Ready to Move,Resale,Flat,2
3934,185.0,other,1200.0,2.0,2.0,Ready to Move,Resale,Flat,2
3935,261.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
3936,35.0,other,830.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
3937,130.0,other,755.0,2.0,2.0,Ready to Move,Resale,Flat,2
3938,230.0,other,840.0,2.0,2.0,Ready to Move,Resale,Flat,2
3939,230.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
3940,182.0,other,1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
3941,170.0,other,984.0,2.0,2.0,Ready to Move,Resale,Flat,2
3942,170.0,other,950.0,2.0,2.0,Ready to Move,Resale,Flat,2
3943,91.0,other,950.0,2.0,2.0,Ready to Move,Resale,Flat,2
3944,490.0,other,948.0,2.0,2.0,Ready to Move,Resale,Flat,2
3945,76.0,"Powai, Mumbai - Central Line, Maharashtra",1200.0,3.0,3.0,Ready to Move,Resale,Flat,2
3946,67.0,other,1050.0,2.0,3.0,Ready to Move,Resale,Flat,2
3947,230.0,other,1500.0,3.0,2.0,Ready to Move,Resale,Flat,3
3948,550.0,other,1400.0,2.0,3.0,Ready to Move,Resale,Flat,3
3949,210.0,other,925.0,2.0,2.0,Ready to Move,New Property,Flat,2
3950,145.0,other,850.0,2.0,2.0,Ready to Move,Resale,Flat,2
3951,90.0,other,1200.0,2.0,2.0,Ready to Move,Resale,Flat,2
3952,210.0,other,915.0,2.0,2.0,Ready to Move,Resale,Flat,2
3953,75.0,other,708.0,2.0,2.0,Ready to Move,Resale,Flat,1
3954,175.0,"Vile Parle East, Mumbai - Western Suburbs, Maharashtra",807.0,2.0,2.0,Ready to Move,Resale,Flat,2
3955,160.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
3956,155.0,other,1020.0,2.0,2.0,Ready to Move,Resale,Flat,2
3957,199.0,other,1284.0,2.0,2.0,Ready to Move,New Property,Flat,3
3958,55.0,other,925.0,2.0,2.0,Ready to Move,Resale,Flat,2
3959,160.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
3960,120.0,other,750.0,2.0,2.0,Ready to Move,New Property,Flat,1
3961,160.0,"Borivali East, Mumbai - Western Suburbs, Maharashtra",610.0,2.0,2.0,Ready to Move,Resale,Flat,1
3962,230.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",908.0,2.0,2.0,Ready to Move,Resale,Flat,2
3963,279.0,other,1440.0,3.0,3.0,Ready to Move,Resale,Bungalow,3
3964,175.0,other,800.0,2.0,2.0,Ready to Move,Resale,Flat,2
3965,375.0,other,893.0,2.0,3.0,Ready to Move,Resale,Flat,2
3966,140.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
3967,265.0,other,1440.0,3.0,2.0,Ready to Move,Resale,Flat,3
3968,150.0,other,840.0,2.0,2.0,Ready to Move,Resale,Flat,2
3969,160.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
3970,98.0,other,1200.0,2.0,2.0,Ready to Move,Resale,Flat,2
3971,220.0,other,570.0,2.0,2.0,Ready to Move,Resale,Flat,1
3972,280.0,other,797.0,2.0,2.0,Ready to Move,Resale,Flat,2
3973,315.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
3974,350.0,other,1066.0,2.0,3.0,Ready to Move,New Property,Flat,2
3975,119.0,other,520.0,2.0,2.0,Ready to Move,Resale,Flat,1
3976,145.0,other,865.0,2.0,2.0,Ready to Move,Resale,Flat,2
3977,200.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
3978,130.0,other,1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
3979,168.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
3980,225.0,other,2000.0,3.0,3.0,Ready to Move,Resale,Flat,4
3981,225.0,other,1135.0,2.0,2.0,Ready to Move,Resale,Flat,2
3982,250.0,other,1400.0,3.0,2.0,Ready to Move,Resale,Flat,3
3983,69.5,other,1025.0,2.0,2.0,Ready to Move,Resale,Flat,2
3984,147.0,other,850.0,2.0,2.0,Ready to Move,New Property,Flat,2
3985,64.9,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",850.0,2.0,2.0,Ready to Move,Resale,Flat,2
3986,260.0,other,848.0,2.0,2.0,Ready to Move,Resale,Flat,2
3987,396.0,other,880.0,2.0,3.0,Ready to Move,Resale,Flat,2
3988,90.0,other,800.0,2.0,2.0,Ready to Move,Resale,Flat,2
3989,155.0,other,1200.0,2.0,2.0,Ready to Move,Resale,Flat,2
3990,98.0,other,1130.0,2.0,2.0,Ready to Move,Resale,Flat,2
3991,140.0,other,1400.0,2.0,2.0,Ready to Move,Resale,Flat,3
3992,125.0,other,1350.0,3.0,2.0,Ready to Move,Resale,Flat,3
3993,205.0,other,845.0,2.0,2.0,Ready to Move,Resale,Flat,2
3994,210.0,other,1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
3995,130.0,other,595.0,2.0,2.0,Ready to Move,Resale,Flat,1
3996,204.0,other,1300.0,3.0,3.0,Ready to Move,Resale,Flat,3
3997,160.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
3998,500.0,other,1182.0,3.0,3.0,Ready to Move,Resale,Flat,2
3999,180.0,other,850.0,2.0,2.0,Ready to Move,Resale,Flat,2
4000,35.0,other,660.0,2.0,2.0,Ready to Move,Resale,Flat,1
4001,75.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",745.0,2.0,2.0,Ready to Move,Resale,Flat,1
4002,250.0,other,850.0,2.0,2.0,Ready to Move,New Property,Flat,2
4003,185.0,other,1100.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
4004,70.0,other,820.0,2.0,2.0,Ready to Move,Resale,Flat,2
4005,270.0,other,1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
4006,140.0,other,725.0,2.0,2.0,Ready to Move,Resale,Flat,1
4007,300.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
4008,35.0,other,897.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
4009,310.0,other,1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
4010,290.0,other,1325.0,3.0,3.0,Ready to Move,New Property,Flat,3
4011,420.0,other,1200.0,3.0,2.0,Ready to Move,New Property,Flat,2
4012,380.0,other,1340.0,3.0,3.0,Ready to Move,Resale,Flat,3
4013,325.0,other,1680.0,3.0,3.0,Ready to Move,Resale,Flat,3
4014,137.00000000000003,other,1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
4015,155.0,"Bhandup West, Mumbai - Central Line, Maharashtra",725.0,2.0,2.0,Ready to Move,New Property,Flat,1
4016,105.0,other,795.0,2.0,2.0,Ready to Move,New Property,Flat,2
4017,275.0,other,1350.0,2.0,2.0,Ready to Move,Resale,Flat,3
4018,225.0,other,520.0,2.0,2.0,Ready to Move,Resale,Flat,1
4019,285.0,other,1440.0,4.0,3.0,Ready to Move,Resale,Flat,3
4020,700.0,other,1150.0,3.0,3.0,Ready to Move,Resale,Flat,2
4021,60.0,other,950.0,2.0,2.0,Ready to Move,Resale,Flat,2
4022,295.0,other,1740.0,3.0,3.0,Ready to Move,Resale,Flat,3
4023,40.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
4024,45.0,other,855.0,2.0,2.0,Ready to Move,Resale,Flat,2
4025,150.0,other,750.0,2.0,2.0,Ready to Move,Resale,Bungalow,1
4026,185.0,"Malad West, Mumbai, Malad West, Mumbai - Western Suburbs, Maharashtra",1190.0,2.0,2.0,Ready to Move,Resale,Flat,2
4027,120.0,other,600.0,2.0,2.0,Ready to Move,New Property,Flat,1
4028,210.0,other,1520.0,3.0,3.0,Ready to Move,Resale,Flat,3
4029,400.0,other,650.0,2.0,2.0,Ready to Move,Resale,Flat,1
4030,125.0,other,1021.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
4031,215.0,other,1350.0,3.0,2.0,Ready to Move,Resale,Flat,3
4032,70.0,other,1050.0,3.0,3.0,Ready to Move,Resale,Flat,2
4033,211.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
4034,75.0,other,925.0,2.0,2.0,Ready to Move,Resale,Flat,2
4035,190.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
4036,75.0,other,600.0,2.0,2.0,Ready to Move,Resale,Flat,1
4037,320.0,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",900.0,3.0,3.0,Ready to Move,Resale,Bungalow,2
4038,347.0,other,1750.0,2.0,2.0,Ready to Move,Resale,Flat,3
4039,290.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
4040,270.0,other,1150.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
4041,215.0,other,1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
4042,150.0,other,710.0,2.0,2.0,Ready to Move,Resale,Flat,1
4043,180.0,other,800.0,2.0,2.0,Ready to Move,Resale,Flat,2
4044,140.0,other,1150.0,2.0,2.0,Ready to Move,New Property,Bungalow,2
4045,195.0,other,1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
4046,330.0,other,1740.0,3.0,3.0,Ready to Move,Resale,Flat,3
4047,36.0,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",625.0,2.0,2.0,Ready to Move,Resale,Flat,1
4048,119.0,other,990.0,2.0,2.0,Ready to Move,Resale,Flat,2
4049,137.00000000000003,other,1080.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
4050,350.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1700.0,3.0,3.0,Ready to Move,Resale,Flat,3
4051,125.0,"Kandivali East, Mumbai - North Mumbai, Maharashtra",853.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
4052,830.0,other,2412.0,4.0,5.0,Ready to Move,Resale,Flat,5
4053,180.0,other,980.0,3.0,2.0,Ready to Move,Resale,Flat,2
4054,190.0,other,1100.0,3.0,3.0,Ready to Move,Resale,Bungalow,2
4055,225.0,other,1150.0,3.0,3.0,Ready to Move,Resale,Flat,2
4056,140.0,other,782.0,2.0,2.0,Ready to Move,Resale,Flat,2
4057,570.0,other,990.0,2.0,2.0,Ready to Move,Resale,Flat,2
4058,230.0,other,1150.0,2.0,2.0,Ready to Move,Resale,Flat,2
4059,75.0,other,2613.0,3.0,3.0,Ready to Move,Resale,Flat,5
4060,40.0,other,1261.0,2.0,2.0,Ready to Move,Resale,Flat,3
4061,145.0,other,800.0,2.0,2.0,Ready to Move,Resale,Flat,2
4062,150.0,other,620.0,2.0,2.0,Under Construction,Resale,Flat,1
4063,160.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
4064,34.0,other,885.0,2.0,2.0,Ready to Move,Resale,Flat,2
4065,110.0,other,1800.0,3.0,4.0,Ready to Move,Resale,Flat,4
4066,189.0,"Kandivali East, Mumbai, Thakur Village, Mumbai - North Mumbai, Maharashtra",1245.0,3.0,3.0,Ready to Move,Resale,Flat,2
4067,210.0,other,1500.0,3.0,2.0,Ready to Move,Resale,Flat,3
4068,190.0,"Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",1200.0,3.0,3.0,Ready to Move,Resale,Flat,2
4069,200.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
4070,165.0,"Chandivali, Mumbai - Central Line, Maharashtra",1020.0,2.0,2.0,Ready to Move,Resale,Flat,2
4071,275.0,"Kandivali East, Mumbai - North Mumbai, Maharashtra",1495.0,3.0,2.0,Ready to Move,New Property,Flat,3
4072,152.0,"Mulund West, Mumbai - Central Line, Maharashtra",700.0,2.0,2.0,Ready to Move,Resale,Flat,1
4073,135.0,other,870.0,2.0,2.0,Ready to Move,Resale,Flat,2
4074,390.0,other,2815.0,4.0,4.0,Ready to Move,Resale,Flat,6
4075,341.0,other,1056.0,3.0,4.0,Ready to Move,Resale,Flat,2
4076,310.0,other,925.0,2.0,2.0,Ready to Move,New Property,Flat,2
4077,150.0,other,700.0,2.0,2.0,Ready to Move,Resale,Flat,1
4078,1650.0,other,2526.0,4.0,5.0,Ready to Move,Resale,Flat,5
4079,185.0,other,930.0,2.0,2.0,Ready to Move,Resale,Flat,2
4080,175.0,other,1662.0,3.0,3.0,Ready to Move,Resale,Flat,3
4081,200.0,other,1150.0,2.0,2.0,Ready to Move,New Property,Flat,2
4082,125.0,"Kandivali East, Mumbai - North Mumbai, Maharashtra",860.0,2.0,2.0,Ready to Move,New Property,Flat,2
4083,315.0,other,1377.0,3.0,2.0,Ready to Move,Resale,Flat,3
4084,410.0,other,2235.0,3.0,4.0,Under Construction,Resale,Flat,4
4085,800.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",3500.0,4.0,4.0,Ready to Move,Resale,Flat,7
4086,35.0,other,590.0,2.0,2.0,Ready to Move,New Property,Flat,1
4087,1000.0,other,2250.0,5.0,4.0,Ready to Move,Resale,Flat,4
4088,378.0,other,2075.0,3.0,4.0,Under Construction,Resale,Flat,4
4089,1250.0,other,3835.0,5.0,6.0,Ready to Move,Resale,Flat,8
4090,250.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
4091,800.0,other,3300.0,4.0,4.0,Ready to Move,Resale,Flat,7
4092,105.0,other,850.0,2.0,2.0,Ready to Move,Resale,Flat,2
4093,375.0,other,1650.0,3.0,3.0,Ready to Move,Resale,Flat,3
4094,279.0,other,1750.0,4.0,4.0,Ready to Move,Resale,Flat,3
4095,60.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",750.0,2.0,2.0,Ready to Move,Resale,Flat,1
4096,135.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",700.0,2.0,2.0,Ready to Move,Resale,Flat,1
4097,85.0,other,783.0,2.0,2.0,Ready to Move,New Property,Flat,2
4098,165.0,other,700.0,2.0,2.0,Ready to Move,Resale,Flat,1
4099,245.0,"Vile Parle East, Mumbai - Western Suburbs, Maharashtra",562.0,2.0,2.0,Ready to Move,Resale,Flat,1
4100,160.0,other,990.0,2.0,2.0,Ready to Move,Resale,Flat,2
4101,100.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1250.0,3.0,3.0,Ready to Move,Resale,Flat,2
4102,46.0,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",604.0,2.0,2.0,Ready to Move,Resale,Flat,1
4103,252.0,other,1100.0,2.0,3.0,Ready to Move,Resale,Flat,2
4104,170.0,"Andheri East, Mumbai - Western Suburbs, Maharashtra",712.0,2.0,2.0,Ready to Move,Resale,Flat,1
4105,179.0,other,950.0,2.0,2.0,Ready to Move,Resale,Flat,2
4106,135.0,"Mulund West, Mumbai - Central Line, Maharashtra",965.0,2.0,2.0,Ready to Move,Resale,Flat,2
4107,155.0,other,920.0,2.0,2.0,Ready to Move,Resale,Flat,2
4108,125.0,other,1278.0,3.0,3.0,Ready to Move,Resale,Flat,3
4109,220.0,other,1300.0,3.0,2.0,Ready to Move,Resale,Flat,3
4110,145.0,other,635.0,2.0,2.0,Ready to Move,Resale,Flat,1
4111,375.0,other,750.0,2.0,2.0,Ready to Move,Resale,Flat,1
4112,120.0,other,700.0,2.0,3.0,Ready to Move,New Property,Flat,1
4113,275.0,other,1000.0,3.0,2.0,Ready to Move,Resale,Flat,2
4114,105.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1075.0,2.0,2.0,Ready to Move,Resale,Flat,2
4115,330.0,"Lokhandwala Complex, Mumbai - Western Suburbs, Maharashtra",1200.0,3.0,2.0,Ready to Move,Resale,Flat,2
4116,600.0,"Mahim West, Mumbai - Central Mumbai, Maharashtra",1500.0,4.0,3.0,Ready to Move,Resale,Flat,3
4117,25.0,other,650.0,2.0,2.0,Ready to Move,Resale,Flat,1
4118,126.0,other,860.0,2.0,2.0,Ready to Move,Resale,Flat,2
4119,90.0,other,700.0,2.0,2.0,Ready to Move,Resale,Flat,1
4120,275.0,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",950.0,2.0,2.0,Ready to Move,Resale,Flat,2
4121,162.00000000000003,other,1070.0,2.0,2.0,Ready to Move,New Property,Flat,2
4122,450.0,other,1130.0,2.0,2.0,Ready to Move,Resale,Flat,2
4123,196.0,other,1200.0,2.0,2.0,Ready to Move,Resale,Flat,2
4124,280.0,other,1727.0,3.0,3.0,Under Construction,Resale,Flat,3
4125,295.0,"Mulund West, Mumbai - Central Line, Maharashtra",1750.0,3.0,3.0,Ready to Move,Resale,Flat,3
4126,140.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1195.0,2.0,2.0,Ready to Move,Resale,Flat,2
4127,100.0,other,1600.0,3.0,4.0,Ready to Move,Resale,Flat,3
4128,135.0,other,1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
4129,305.0,other,1100.0,3.0,3.0,Ready to Move,Resale,Flat,2
4130,85.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1100.0,2.0,3.0,Ready to Move,Resale,Flat,2
4131,222.00000000000003,"Malad East, Mumbai - North Mumbai, Maharashtra",1347.0,2.0,2.0,Ready to Move,Resale,Flat,3
4132,214.0,other,808.0,2.0,2.0,Under Construction,New Property,Flat,2
4133,275.0,other,910.0,2.0,2.0,Ready to Move,Resale,Flat,2
4134,275.0,other,1290.0,3.0,2.0,Ready to Move,New Property,Flat,3
4135,225.0,other,881.0,2.0,2.0,Ready to Move,Resale,Flat,2
4136,155.0,"Andheri East, Mumbai, Andheri East, Mumbai - Western Suburbs, Maharashtra",900.0,2.0,2.0,Ready to Move,Resale,Flat,2
4137,285.0,other,1720.0,4.0,4.0,Ready to Move,Resale,Flat,3
